measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,135,Intimate partner violence,1,Number,2019,120.89309188251401,178.28008923275425,75.61679196567412
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,135,Intimate partner violence,2,Percent,2019,0.0004289849117870805,0.0006265593012777733,0.0002744453434410523
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,135,Intimate partner violence,3,Rate,2019,0.3032027286249404,0.44713067283778757,0.18964869949837956
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,82,"Unsafe water, sanitation, and handwashing",1,Number,2019,190.89256607817234,274.79935469247783,119.04204431859561
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,82,"Unsafe water, sanitation, and handwashing",2,Percent,2019,0.000678030876324713,0.0009742910988208288,0.0004232868087287432
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,82,"Unsafe water, sanitation, and handwashing",3,Rate,2019,0.47876306253600187,0.6892032693489542,0.2985602576329668
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,85,Air pollution,1,Number,2019,7736.998879262423,11035.63202459562,5087.629602044918
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,85,Air pollution,2,Percent,2019,0.02746645758944884,0.03704757901141743,0.018316474261071046
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,85,Air pollution,3,Rate,2019,19.4045758531864,27.677625659619185,12.759895156558237
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,89,Other environmental risks,1,Number,2019,3258.985437966306,5553.967606474029,1366.302944493904
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,89,Other environmental risks,2,Percent,2019,0.011579215845877183,0.020325111448645107,0.004839759113295509
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,89,Other environmental risks,3,Rate,2019,8.173612420307819,13.929481881512096,3.4267200420470187
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,92,Child and maternal malnutrition,1,Number,2019,1215.9270305544744,1339.9100122726518,1083.3927306723856
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,92,Child and maternal malnutrition,2,Percent,2019,0.004329304106568838,0.00491730241041659,0.003739881393199903
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,92,Child and maternal malnutrition,3,Rate,2019,3.0495736996388594,3.360525944921321,2.7171745465119104
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,98,Tobacco,1,Number,2019,42374.59604402632,48841.168304737046,36347.104791782585
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,98,Tobacco,2,Percent,2019,0.15031696827901597,0.15904895373334377,0.1422732099256657
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,98,Tobacco,3,Rate,2019,106.27648730677178,122.4948032069331,91.1593969421767
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,381,Childhood sexual abuse and bullying,1,Number,2019,169.74427581872555,379.676326041616,22.41197690043474
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,381,Childhood sexual abuse and bullying,2,Percent,2019,0.000602240125772406,0.0013600782472180997,8.118775096491702e-05
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,381,Childhood sexual abuse and bullying,3,Rate,2019,0.42572265127207237,0.9522371895491358,0.05620976719409917
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,102,Alcohol use,1,Number,2019,15032.02207636101,20614.250933431067,9640.176955740555
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,102,Alcohol use,2,Percent,2019,0.053281222607704896,0.06983233552124433,0.034593431585141644
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,102,Alcohol use,3,Rate,2019,37.700666260833984,51.70102802606515,24.177791401417394
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,103,Drug use,1,Number,2019,9602.758134355396,11574.915218392767,7955.765967432942
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,103,Drug use,2,Percent,2019,0.034036935435839244,0.03734250051767152,0.030857989968850755
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,103,Drug use,3,Rate,2019,24.08394411395668,29.030160641682286,19.95324887522387
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,105,High fasting plasma glucose,1,Number,2019,39790.732128962496,55007.49159490135,27718.74730847423
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,105,High fasting plasma glucose,2,Percent,2019,0.14113643884734106,0.19194035640650703,0.10098024403384676
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,105,High fasting plasma glucose,3,Rate,2019,99.79609560495123,137.96008760033993,69.51927266582078
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,107,High systolic blood pressure,1,Number,2019,48677.58045775694,59780.176114257316,37990.256876070336
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,107,High systolic blood pressure,2,Percent,2019,0.17279297990860623,0.20585441275234342,0.13850171047268828
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,107,High systolic blood pressure,3,Rate,2019,122.08452102453627,149.9300930539274,95.2804611630006
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,108,High body-mass index,1,Number,2019,37107.64863021642,51471.6490354735,23182.720012739763
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,108,High body-mass index,2,Percent,2019,0.13168856465646733,0.17882179841397108,0.08473561484474489
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,108,High body-mass index,3,Rate,2019,93.06685884476515,129.0921109830442,58.14280911635283
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,109,Low bone mineral density,1,Number,2019,2010.6849966284221,2397.350614729393,1632.2781251987826
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,109,Low bone mineral density,2,Percent,2019,0.007138376907331228,0.008041925432871471,0.005933939241844348
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,109,Low bone mineral density,3,Rate,2019,5.042845442115339,6.012611941160611,4.093792074703793
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,110,Dietary risks,1,Number,2019,39030.51097034808,49635.81982016548,30433.899890337783
