measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,170,Unsafe sex,1,Number,2019,1579.7290874649486,1818.779094128846,1344.758975699034
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,170,Unsafe sex,2,Percent,2019,0.005617366282156667,0.006357505623430872,0.004740427925271254
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,170,Unsafe sex,3,Rate,2019,3.9619978474290236,4.561540907910445,3.3726872596746125
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,331,Non-optimal temperature,1,Number,2019,12530.50216675652,15097.49586653667,10396.011345360475
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,331,Non-optimal temperature,2,Percent,2019,0.04446893558014661,0.050697395703936846,0.03788325840384842
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,331,Non-optimal temperature,3,Rate,2019,31.426795268777784,37.86487607237536,26.073441895194485
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,341,Kidney dysfunction,1,Number,2019,20294.60683152048,24608.41370001286,16457.19113357797
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,341,Kidney dysfunction,2,Percent,2019,0.07206112540875964,0.08425075777887042,0.06039374415660631
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,341,Kidney dysfunction,3,Rate,2019,50.899353071946685,61.718482543455245,41.27502390336958
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,367,High LDL cholesterol,1,Number,2019,21810.63778015811,30604.374313253862,14597.105452497515
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,367,High LDL cholesterol,2,Percent,2019,0.07742948045748319,0.10594091005515904,0.05307090981826562
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,367,High LDL cholesterol,3,Rate,2019,54.70159448333758,76.75649332101976,36.609885100170935
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,82,"Unsafe water, sanitation, and handwashing",1,Number,2019,190.89256607817234,274.79935469247783,119.04204431859561
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,82,"Unsafe water, sanitation, and handwashing",2,Percent,2019,0.000678030876324713,0.0009742910988208288,0.0004232868087287432
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,82,"Unsafe water, sanitation, and handwashing",3,Rate,2019,0.47876306253600187,0.6892032693489542,0.2985602576329668
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,85,Air pollution,1,Number,2019,7736.998879262423,11035.63202459562,5087.629602044918
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,85,Air pollution,2,Percent,2019,0.02746645758944884,0.03704757901141743,0.018316474261071046
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,85,Air pollution,3,Rate,2019,19.4045758531864,27.677625659619185,12.759895156558237
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,89,Other environmental risks,1,Number,2019,3258.985437966306,5553.967606474029,1366.302944493904
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,89,Other environmental risks,2,Percent,2019,0.011579215845877183,0.020325111448645107,0.004839759113295509
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,89,Other environmental risks,3,Rate,2019,8.173612420307819,13.929481881512096,3.4267200420470187
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,92,Child and maternal malnutrition,1,Number,2019,1215.9270305544744,1339.9100122726518,1083.3927306723856
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,92,Child and maternal malnutrition,2,Percent,2019,0.004329304106568838,0.00491730241041659,0.003739881393199903
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,92,Child and maternal malnutrition,3,Rate,2019,3.0495736996388594,3.360525944921321,2.7171745465119104
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,98,Tobacco,1,Number,2019,42374.59604402632,48841.168304737046,36347.104791782585
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,98,Tobacco,2,Percent,2019,0.15031696827901597,0.15904895373334377,0.1422732099256657
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,98,Tobacco,3,Rate,2019,106.27648730677178,122.4948032069331,91.1593969421767
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,381,Childhood sexual abuse and bullying,1,Number,2019,169.74427581872555,379.676326041616,22.41197690043474
1,Deaths,527,California,3,Both,22,All Ages,294,All causes,381,Childhood sexual abuse and bullying,2,Percent,2019,0.000602240125772406,0.0013600782472180997,8.118775096491702e-05
